date,purchase_price,sale_price
2019-05-08,187.678181,152.3
2019-05-09,188.4536788,153.5
2019-05-10,186.5349854,151.25
2019-05-13,189.1155803,150.45
2019-05-14,189.6962651,154.6
2019-05-15,189.1488852,154.9
2019-05-16,189.0430622,150.75
2019-05-17,189.7059665,153.4
2019-05-20,185.4140548,154.3
2019-05-21,183.8768529,153.3
2019-05-22,184.728972,151.05
2019-05-23,184.7714492,153.75
2019-05-24,185.5216236,150.8
2019-05-27,185.5216236,152
2019-05-28,186.962692,151.45
2019-05-29,187.1145439,154.35
2019-05-30,185.9132815,153.25
2019-05-31,185.2609031,153.15
2019-06-03,185.7652889,154.45
2019-06-04,184.5910328,149.95
2019-06-05,184.5058209,145.5
2019-06-06,184.7899038,145.05
2019-06-07,182.5892646,144.85
2019-06-10,181.7795416,146.1
2019-06-11,184.5616868,145.95
2019-06-12,185.330926,146
2019-06-13,185.1674777,147.4
2019-06-14,185.5858066,149.2
2019-06-17,185.0182542,150.35
2019-06-18,179.7843943,151.05
2019-06-19,180.2324062,151.5
2019-06-21,182.4194231,151.9
2019-06-24,182.5909348,151.15
2019-06-25,186.0020253,153.5
2019-06-26,184.9914312,153.95
2019-06-27,185.4290494,154.4
2019-06-28,185.2836617,156.85
2019-07-01,184.0822269,154.15
2019-07-02,184.5179927,152.4
2019-07-03,184.7582262,153.85
2019-07-04,184.9121347,151.6
2019-07-05,183.9766394,153.55
2019-07-08,188.2017029,153.3
2019-07-10,194.0714394,152.3
2019-07-11,195.155688,151.9
2019-07-12,195.2789766,152.05
2019-07-15,196.7146658,154.5
2019-07-16,198.1475461,153.4
2019-07-17,197.8978348,152.9
2019-07-18,198.2302307,152.8
2019-07-19,197.630472,153.85
2019-07-22,196.5666099,153.05
2019-07-23,195.8545602,153.9
2019-07-24,195.3227273,151.65
2019-07-25,193.8740516,153.7
2019-07-26,199.358508,154.4
2019-07-29,198.138865,152.7
2019-07-30,197.3557474,153.85
2019-07-31,196.7925103,152.8
2019-08-01,196.2659187,152.15
2019-08-02,195.6746513,153.55
2019-08-05,195.4600484,152.65
2019-08-06,197.7472081,154.05
2019-08-07,198.6711803,153.3
2019-08-08,200.607275,152.9
2019-08-09,201.9389642,152.55
2019-08-12,204.7316539,153.6
2019-08-13,204.5096281,154.2
2019-08-14,204.3717152,152.45
2019-08-15,206.4964789,153.2
2019-08-16,207.7265638,154.2
2019-08-19,207.8874832,153.6
2019-08-20,205.8777766,154.5
2019-08-21,205.0504346,154.7
2019-08-22,203.1255992,155.05
2019-08-23,203.6708794,156.1
2019-08-26,201.9496689,156
2019-08-27,197.3172757,156.9
2019-08-28,199.0604447,157.7
2019-08-29,206.314508,156.55
2019-08-30,207.044586,157.05
2019-09-02,208.1153335,155.7
2019-09-03,211.0156621,157.05
2019-09-04,211.5120618,156.65
2019-09-05,209.6911057,156.7
2019-09-06,209.0086716,155.55
2019-09-09,209.9522808,155.8
2019-09-10,206.6311728,158.1
2019-09-11,206.6246708,157.9
2019-09-12,212.5832432,158.85
2019-09-13,211.3892628,157.3
2019-09-16,209.3376,158.2
2019-09-17,214.5365774,160.4
2019-09-18,215.3039672,157.9
2019-09-19,216.3517174,158.45
2019-09-20,217.3847411,156.6
2019-09-23,218.6174387,160.6
2019-09-24,219.6853469,160.55
2019-09-25,221.2168394,158.6
2019-09-26,222.2918919,160.7
2019-09-27,222.6435536,160.7
2019-09-30,222.5752979,162.2
2019-10-01,222.3668478,161.6
2019-10-02,220.4766521,159.85
2019-10-03,217.8294987,160.3
2019-10-04,215.3243671,159.55
2019-10-07,214.721519,159.7
2019-10-08,217.7513652,160.55
2019-10-09,217.6970509,160.35
2019-10-10,215.6577041,162.7
2019-10-11,215.8567803,159.95
2019-10-14,211.7360229,163.65
2019-10-15,218.4424233,161.65
2019-10-16,215.833154,161.4
2019-10-17,216.3932299,163.15
2019-10-18,216.7488644,164.6
2019-10-21,219.2241003,163.9
2019-10-22,218.543956,166.25
2019-10-23,220.2964395,166.45
2019-10-24,224.6391529,163.2
2019-10-25,226.1706317,166.5
2019-10-28,226.1706317,164.6
2019-10-29,227.1465983,166.9
2019-10-30,225.1631582,167.4
2019-10-31,221.8433253,170.7
2019-11-01,220.9671922,169.55
2019-11-04,220.9671922,167.25
2019-11-05,216.6626556,175.7
2019-11-06,219.4089264,177.45
2019-11-07,222.6148577,178.5
2019-11-08,220.8753927,181.9
2019-11-11,221.4589905,183.3
2019-11-12,221.2059099,184.25
2019-11-13,225.925502,190.95
2019-11-14,231.2306721,199.25
2019-11-18,225.4713178,202.2
2019-11-19,243.2085561,204.05
2019-11-20,254.7127008,203.3
2019-11-21,248.2493568,227.4
2019-11-22,250.1569579,228.8
2019-11-25,250.7038835,229.1
2019-11-26,267.1803146,228.85
2019-11-27,276.5993031,231
2019-11-28,274.5427677,228.95
2019-11-29,275.2092888,231.35
2019-12-02,274.8174165,227.8
2019-12-03,276.7557716,219.45
2019-12-04,276.7557716,216.5
2019-12-05,280.9315556,209
2019-12-06,278.8924444,211.6
2019-12-09,273.0069364,208.9
2019-12-10,263.22231,208.95
2019-12-11,263.22231,207.4
2019-12-12,250.740887,208.2
2019-12-13,251.5805214,216.65
2019-12-16,251.3420258,220.85
2019-12-17,262.7212001,216.45
2019-12-18,262.7212001,223.75
2019-12-19,266.122426,204.3
2019-12-20,266.3039753,201.8
2019-12-23,268.0184781,209.6
2019-12-26,267.1006092,210.4
2019-12-27,266.1958944,198.85
2019-12-30,266.1958944,206.95
2020-01-02,257.2021966,192.95
2020-01-03,267.9787611,196.7
2020-01-06,284.5017629,196.4
2020-01-07,284.5017629,196.6
2020-01-08,282.7314901,196.7
2020-01-09,247.5353792,198.45
2020-01-10,236.5336391,196.25
2020-01-13,237.9291331,196.3
2020-01-14,237.9291331,193.95
2020-01-15,228.2848392,194.25
2020-01-16,243.2311852,192.15
2020-01-17,244.5211354,192.5
2020-01-20,245.3586175,192.6
2020-01-21,258.7546661,190.6
2020-01-22,259.1587956,194.05
2020-01-23,260.7120353,191.2
2020-01-24,261.6704253,187
2020-01-27,261.4485761,190.7
2020-01-28,271.6212245,189.7
2020-01-29,271.637551,186.1
2020-01-30,277.9627865,191.1
2020-01-31,278.9410112,190.8
2020-02-03,279.2932584,196.2
2020-02-04,274.7804246,193.45
2020-02-05,275.3897261,192.85
2020-02-06,277.5098684,194.5
2020-02-07,273.0317676,195.4
2020-02-10,274.4751561,195.7
2020-02-11,271.5785344,194.15
2020-02-12,273.2309159,197.55
2020-02-13,274.8584931,195.55
2020-02-14,280.3828949,196.55
2020-02-17,279.8700607,197.05
2020-02-18,290.3911101,197.05
2020-02-19,291.4548495,193.1
2020-02-20,292.53768,202.85
2020-02-21,291.7288155,198.4
2020-02-26,291.7355141,202.8
2020-02-27,292.5443787,202.05
2020-02-28,291.3718512,201.75
2020-03-02,287.2763736,204.15
2020-03-03,282.6566038,202.1
2020-03-04,275.4862165,202
2020-03-05,268.9348016,201.2
2020-03-06,268.9348016,203.25
2020-03-09,271.0891089,199.4
2020-03-10,277.4332321,202.7
2020-03-11,278.2637781,203.25
2020-03-12,288.4955287,204.35
2020-03-13,288.5920424,204.7
2020-03-16,291.06513,204.7
2020-03-17,290.9983854,199.4
2020-03-18,295.1899861,187.4
2020-03-19,296.4066482,189.25
2020-03-20,299.5059058,197.85
2020-03-23,297.6859092,199.65
2020-03-24,297.3897854,195.05
2020-03-25,297.3897854,199.5
2020-03-26,297.3897854,201.85
2020-03-27,297.6859092,200.5
2020-03-30,286.9214381,202.5
2020-03-31,297.6859092,203.15
2020-04-01,296.61109,203
2020-04-02,289.8786792,195.4
2020-04-03,295.1106124,200.65
2020-04-06,294.9629229,201
2020-04-07,258.887574,199.9
2020-04-08,269.6287236,201.8
2020-04-09,270.1336207,198.05
2020-04-13,270.610948,202.3
2020-04-14,272.1645127,199.1
2020-04-15,266.7863849,198.5
2020-04-16,270.7099802,200.55
2020-04-17,274.9980237,201.5
2020-04-20,277.5133399,196.45
2020-04-22,272.2507317,201
2020-04-23,266.5601776,196.7
2020-04-24,264.5266187,199.95
2020-04-27,261.1349342,200.05
2020-04-28,260.1695646,198.9
2020-04-29,258.5076046,197.7
2020-04-30,258.0904665,198.85
2020-05-04,260.3857143,200.35
2020-05-05,261.0328571,201.9
2020-05-06,261.0702868,199.95
2020-05-07,262.7970874,199.75
2020-05-08,262.8116505,201.3
2020-05-11,263.7266748,200.25
2020-05-12,265.2089684,198.7
2020-05-13,262.2433795,199.9
2020-05-14,258.6014634,199.35
2020-05-15,264.5502439,194.9
2020-05-18,257.9153266,194.9
2020-05-19,246.4322727,200.5
2020-05-20,266.2187753,202.15
2020-05-21,266.2187753,202
2020-05-22,265.5949945,203.55
2020-05-25,271.9927954,206.65
2020-05-26,276.2895816,204.3
2020-05-27,273.7661363,205.65
2020-05-28,278.1969466,203.4
2020-05-29,274.4677983,204.75
2020-06-01,276.127309,204
2020-06-02,276.127309,202.5
2020-06-03,274.9840912,203.65
2020-06-04,274.7476626,205.45
2020-06-05,278.8188119,202.65
2020-06-08,277.1970588,205.2
2020-06-09,283.2669025,206.4
2020-06-10,278.7954345,206.4
2020-06-12,280.5837075,205.25
2020-06-15,284.9576208,209.95
2020-06-16,279.4299276,208.6
2020-06-17,287.8084158,206.4
2020-06-18,289.2073079,212.35
2020-06-19,283.4402913,210.4
2020-06-22,283.1985437,214
2020-06-23,295.2120907,211.3
2020-06-24,291.5499432,218.95
2020-06-25,294.7865672,217.35
2020-06-26,297.6522388,218.35
2020-06-29,292.7155746,219.65
2020-06-30,288.7843902,218.4
2020-07-01,290.3601429,219.9
2020-07-02,286.1448169,219.65
2020-07-03,286.1448169,220.95
2020-07-06,291.4798603,220.95
2020-07-07,300.8929766,219.55
2020-07-08,305.5724931,218.75
2020-07-09,311.8883264,218.6
2020-07-10,311.8883264,218.6
2020-07-13,313.8673629,217.95
2020-07-14,307.8626575,221.9
2020-07-15,303.7395,217.85
2020-07-16,306.7192807,222.25
2020-07-17,310.1134036,222.55
2020-07-20,309.1707049,215.3
2020-07-21,302.7318914,221.15
2020-07-22,316.3336527,221.65
2020-07-23,314.1784532,222.4
2020-07-24,313.2379949,223.45
2020-07-27,312.3212404,219.65
2020-07-28,311.2644889,226.4
2020-07-29,302.6864137,226.6
2020-07-30,308.2686567,227
2020-07-31,308.2686567,228.3
2020-08-03,309.2268657,227.8
2020-08-04,317.3556122,226.85
2020-08-05,321.7170732,226.25
2020-08-06,310.3293233,227.4
2020-08-07,322.0779698,225.45
2020-08-10,322.5366469,228.5
2020-08-11,296.5518248,227.2
2020-08-12,295.7226277,226.3
2020-08-13,279.6736364,227.85
2020-08-14,306.3293233,224.75
2020-08-17,295.5880654,227.4
2020-08-18,300.8868932,226.2
2020-08-19,298.276863,227.2
2020-08-20,299.7903102,225.2
2020-08-21,301.1834546,229.25
2020-08-24,307.2114412,229.45
2020-08-25,314.6971834,228.6
2020-08-26,315.4569381,227.85
2020-08-27,320.2178681,234.25
2020-08-28,318.9069531,236.65
2020-08-31,311.3471429,237.6
2020-09-01,297.662776,237.6
2020-09-02,297.662776,238.95
2020-09-03,293.732093,239.85
2020-09-04,293.732093,240.45
2020-09-08,298.2550588,243.9
2020-09-09,283.7248322,247.1
2020-09-10,290.0786207,247.45
2020-09-11,298.0939535,245.65
2020-09-14,298.0939535,248.6
2020-09-15,326.5496183,247.5
2020-09-16,326.5496183,250.9
2020-09-17,351.8995973,250.5
2020-09-18,355.1453815,248
2020-09-21,343.257764,249.85
2020-09-22,348.0375,251.3
2020-09-23,348.0375,254.2
2020-09-24,345.5048114,252.55
2020-09-25,351.6057386,255.65
2020-09-28,356.8828877,255.7
2020-09-29,350.8363347,256
2020-09-30,340.349392,256.7
2020-10-01,332.4465,256.8
2020-10-02,334.104,258.05
2020-10-05,333.063578,257.7
2020-10-06,342.6733521,253.55
2020-10-07,346.7465649,258
2020-10-08,337.8911531,255.3
2020-10-09,343.4628709,261.6
2020-10-13,335.9970443,261.9
2020-10-14,349.121659,263.35
2020-10-15,355.9257576,261.45
2020-10-16,354.4787879,263.65
2020-10-19,365.9398967,264.3
2020-10-20,380.8523312,266.45
2020-10-21,379.5081699,268.7
2020-10-22,379.376087,269.65
2020-10-23,378.7423181,269.1
2020-10-26,377.5159577,270.5
2020-10-27,382.6762466,274.7
2020-10-28,386.7400857,268.8
2020-10-29,389.7933333,275.6
2020-10-30,396.7097143,278.4
2020-11-03,405.6370588,276.95
2020-11-04,366.6584211,277.65
2020-11-05,354.5325,279.9
2020-11-06,354.5325,287.85
2020-11-09,354.5325,287.25
2020-11-10,368.6288138,288
2020-11-11,366.4869423,292
2020-11-12,370.7092452,288.55
2020-11-13,382.369906,291.8
2020-11-16,380.0005172,290.55
2020-11-17,380.3352476,285.45
2020-11-18,402.5579124,282.15
2020-11-19,432.2655022,287.65
2020-11-20,418.4398041,287.05
2020-11-23,418.5256303,289.7
2020-11-24,426.6631046,286.9
2020-11-25,423.5933884,278.3
2020-11-26,417.4346028,285.25
2020-11-27,417.4346028,279.8
2020-11-30,408.6666667,283.75
2020-12-01,392.0749367,271.6
2020-12-02,411.2,274.3
2020-12-03,435.8276471,275.35
2020-12-04,435.8276471,271
2020-12-07,436.8088235,270.25
2020-12-08,413.2303063,266.8
2020-12-09,398.2288252,265.3
2020-12-10,393.0604651,263
2020-12-11,393.0604651,263
2020-12-14,389.1699482,259.7
2020-12-15,384.4303272,262.55
2020-12-16,380.8952341,265.15
2020-12-17,379.2821317,259
2020-12-18,379.2821317,255.3
2020-12-21,375.5292308,261.15
2020-12-22,387.4111755,262.8
2020-12-23,387.4111755,266.3
2020-12-28,390.8996089,270.3
2020-12-29,380.0070947,272.5
2020-12-30,380.0070947,267.15
2021-01-04,365.0063346,273.7
2021-01-05,364.9728881,276.9
2021-01-06,369.7272727,278.3
2021-01-07,368.0943114,280.1
2021-01-08,368.0943114,279.5
2021-01-11,356.1042857,284.7
2021-01-12,360.3889157,283.95
2021-01-13,350.52,285.95
2021-01-14,376.6887906,290.2
2021-01-15,379.3039918,287.9
2021-01-18,389.3477612,289.7
2021-01-19,405.943289,292.35
2021-01-20,404.2466157,294.6
2021-01-21,430.7623457,297.05
2021-01-22,430.7623457,294.95
2021-01-25,426.0257576,294.95
2021-01-26,441.4622691,298
2021-01-27,435.483819,297.85
2021-01-28,427.8868526,299.7
2021-01-29,430.6102077,299.85
2021-02-01,456.9641942,301
2021-02-02,433.988755,301.05
2021-02-03,437.3220884,301.9
2021-02-04,436.9796137,300.1
2021-02-05,434.8406652,301.7
2021-02-08,416.6003086,301.5
2021-02-09,407.2144638,302.2
2021-02-10,396.4592678,299.95
2021-02-11,415.6794603,301.2
2021-02-12,420.9407878,303
2021-02-17,425.4045802,302.25
2021-02-18,427.1722561,303.75
2021-02-19,454.2048128,303.05
2021-02-22,449.1715139,302.45
2021-02-23,446.9170392,300.8
2021-02-24,454.2481382,299.5
2021-02-25,452.6461733,302.55
2021-02-26,474.7537974,303.15
2021-03-01,482.4077239,299.8
2021-03-02,489.3034335,301.5
2021-03-03,478.3277956,298.15
2021-03-04,443.2552279,303.95
2021-03-05,439.6765599,301.1
2021-03-08,448.254251,307.5
2021-03-09,452.4039088,306.15
2021-03-10,467.8778542,308.8
2021-03-11,463.826793,308.8
2021-03-12,465.7061688,310.5
2021-03-15,462.649866,309.6
2021-03-16,466.8,309.9
2021-03-17,448.6033291,309.5
2021-03-18,455.590625,313.5
2021-03-19,438.6414815,311.5
2021-03-22,454.9863634,315.2
2021-03-23,431.8434146,313.8
2021-03-24,443.9879397,310.8
2021-03-25,435.3336585,315.8
2021-03-26,456.9092308,314.45
2021-03-29,464.0938462,315.6
2021-03-30,435.1672915,313.1
2021-03-31,424.204119,315.8
2021-04-01,425.7432494,316.1
2021-04-05,415.3975197,317.45
2021-04-06,462.3496268,318.95
2021-04-07,459.862069,316.3
2021-04-08,455.4289855,316.8
2021-04-09,455.6287915,319.4
2021-04-12,454.7188581,316.45
2021-04-13,450.5555292,316.7
2021-04-14,450.8145695,320
2021-04-15,453.028915,319.4
2021-04-16,446.8834123,312.6
2021-04-19,452.5554967,315.4
2021-04-20,464.2590361,315.85
2021-04-22,485.4612565,316.65
2021-04-23,480.1730442,315.4
2021-04-26,475.8417789,315.6
2021-04-27,474.6197211,313.4
2021-04-28,475.141573,312.1
2021-04-29,467.8694496,313.7
2021-04-30,471.6890585,312.95
2021-05-03,476.2126394,314.2
2021-05-04,481.1030303,313.1
2021-05-05,452.4347454,307.5
2021-05-06,470.90746,309.6
2021-05-07,438.3860383,311.45
2021-05-10,444.54689,311.4
2021-05-11,443.3112049,312.1
2021-05-12,444.1329838,307.7
2021-05-13,445.188096,311.85
2021-05-14,463.9455446,307
2021-05-17,464.547787,303.2
2021-05-18,462.4638256,306.55
2021-05-19,480.8875279,309.35
2021-05-20,454.6557117,305.45
2021-05-21,455.2347895,312.4
2021-05-24,449.3953234,307.5
2021-05-25,443.8184502,309
2021-05-26,451.1479146,312.75
2021-05-27,450.7622478,314.6
2021-05-28,442.6584022,317.1
2021-05-31,436.9260117,316.15
2021-06-01,440.9697025,313
2021-06-02,436.4046404,307.9
2021-06-04,425.5751724,311.45
2021-06-07,431.7479109,308.75
2021-06-08,426.4464756,316.7
2021-06-09,419.7722727,315.85
2021-06-10,423.4099422,317.35
2021-06-11,413.6722771,319.45
2021-06-14,418.0130233,319.45
2021-06-15,425.2565385,317.35
2021-06-16,429.8126362,319.65
2021-06-17,433.3720476,318.9
2021-06-18,433.3471599,320.9
2021-06-21,436.6412289,318.25
2021-06-22,438.6946411,319.55
2021-06-23,434.52,319.9
2021-06-24,432.7429975,318.9
2021-06-25,436.6545,319.45
2021-06-28,437.9635036,321.9
2021-06-29,451.6541096,319.65
2021-06-30,446.9637681,318.5
2021-07-01,445.3037249,316.2
2021-07-02,438.6561605,316.05
2021-07-05,433.750237,318
2021-07-06,420.962643,319.65
2021-07-07,425.5015024,319.2
2021-07-08,422.4649038,319.5
2021-07-12,440.5995146,319.15
2021-07-13,450,318
2021-07-14,433.8329063,320.7
2021-07-15,424.4059091,320.55
2021-07-16,405.3340787,321.85
2021-07-19,407.6869565,319.25
2021-07-20,413.6607853,319.5
2021-07-21,422.2077108,314.5
2021-07-22,421.5365397,317.5
2021-07-23,426.2191395,320.6
2021-07-26,430.3802672,321.5
2021-07-27,411.4760563,317.15
2021-07-28,411.3792776,316.85
2021-07-29,407.1467224,315.55
2021-07-30,405.0263445,319.9
2021-08-02,406.8063796,316.2
2021-08-03,410.5944922,315.4
2021-08-04,397.0043478,316.7
2021-08-05,425.4057751,319.2
2021-08-06,429.4081664,312.95
2021-08-09,432.1593516,318.6
2021-08-10,418.8816568,316.45
2021-08-11,425.8918785,318.65
2021-08-12,419.075122,314.3
2021-08-13,417.5533049,317.35
2021-08-16,422.4330572,313.25
2021-08-17,432.7346223,319.3
2021-08-18,430.7271845,312.2
2021-08-19,442.5,314.7
2021-08-20,444.5287356,313.4
2021-08-23,452.8966622,313.75
2021-08-24,441.6518325,313
2021-08-25,444.2988554,313.4
2021-08-26,431.748306,312.45
2021-08-27,422.043,310.85
2021-08-30,426.702,317.3
2021-08-31,446.25,313.4
2021-09-01,450.4784211,305.5
2021-09-02,451.4909903,305.1
2021-09-03,455.8722372,305.1
2021-09-06,456.6085915,305.1
2021-09-08,452.7302275,312.25
2021-09-09,451.1863057,305.95
2021-09-10,447.6597641,305.25
2021-09-13,434.9817259,310.6
2021-09-14,430.9150849,303.1
2021-09-15,428.576779,295
2021-09-16,423.7512974,302.45
2021-09-17,423.7512974,302.75
2021-09-20,429.0861464,300.4
2021-09-21,445.4050968,300.6
2021-09-22,440.9352185,299.3
2021-09-23,431.7700703,298.8
2021-09-24,431.7506354,300.25
2021-09-27,436.7877238,304.45
2021-09-28,434.1134788,294.7
2021-09-29,434,294.8
2021-09-30,428.6168898,291.6
2021-10-01,430.3702369,292.25
2021-10-04,422.6730721,286.55
2021-10-05,440.480315,283
2021-10-06,438.4164927,280.9
2021-10-07,442.0105263,282.7
2021-10-08,426.5162791,271.25
2021-10-11,433.6195652,271.25
2021-10-13,424.987521,270.5
2021-10-14,426.3680412,271.55
2021-10-15,417.2680203,266.8
2021-10-18,417.2680203,267.8
2021-10-19,407.8298064,272.55
2021-10-20,408.2989588,262.9
2021-10-21,412.8266069,262.8
2021-10-22,416.8705201,260.2
2021-10-25,413.8924225,263.35
2021-10-26,418.7758457,257.25
2021-10-27,418.7758457,256.45
2021-10-28,407.7782141,254.1
2021-10-29,407.6692357,257.1
2021-11-01,393.7942029,263.95
2021-11-03,397.8014925,256.65
2021-11-04,386.0487805,267.75
2021-11-05,388.0450499,264.6
2021-11-08,383.4736842,267.85
2021-11-09,394.3298077,280.7
2021-11-10,391.5891659,291.2
2021-11-11,404.1166832,294.8
2021-11-12,399.3826744,301
2021-11-16,411.5359945,303.15
2021-11-17,420.0792564,304.8
2021-11-18,413.2736842,313
2021-11-19,428.8827572,314.15
2021-11-22,425.2571113,315.9
2021-11-23,421.3775357,316.9
2021-11-24,427.3643216,316.65
2021-11-25,436.0194175,317.9
2021-11-26,432.315354,318.1
2021-11-29,433.3555968,321.8
2021-11-30,440.675492,322.3
2021-12-01,433.4022874,321.6
2021-12-02,430.7837638,324.35
2021-12-03,440.35253,312.95
2021-12-06,434.952809,322.1
2021-12-07,432.157377,316.5
2021-12-08,438.6878981,319.5
2021-12-09,442.511995,312.25
2021-12-10,418.12891,311.2
2021-12-13,420.3173919,316.35
2021-12-14,427.1870192,310.4
2021-12-15,425.2905954,308
2021-12-16,426.3286412,316.65
2021-12-17,438.2700361,318.85
2021-12-20,438.2700361,317.7
2021-12-21,432.8246377,327.75
2021-12-22,425.8662068,322.4
2021-12-23,424.1478873,327.5
2021-12-27,428.5834123,329.1
2021-12-28,426.3126761,331.4
2021-12-29,421.4743259,335.85
2021-12-30,421.4743259,336.5
2022-01-03,407.9833765,334.5
2022-01-04,407.9833765,339.65
2022-01-05,403.9582492,345.25
2022-01-06,419.8521327,337.6
2022-01-07,403.9582492,331.4
2022-01-10,385.0061947,339
2022-01-11,382.6460177,333.7
2022-01-12,350.1236364,335.05
2022-01-13,382.6226204,333.7
2022-01-14,382.6226204,335.5
2022-01-17,407.7077162,337.15
2022-01-18,415.170332,333.95
2022-01-19,419.1552826,337.2
2022-01-20,426.6331658,339.25
2022-01-21,426.6331658,344.2
2022-01-24,419.7331713,338.2
2022-01-25,412.242654,343.1
2022-01-26,429.8090001,342.3
2022-01-27,416.0075718,343.7
2022-01-28,409.4131765,339.4
2022-01-31,420.5920768,343.8
2022-02-01,409.1825356,333.9
2022-02-02,402.9499742,334.7
2022-02-03,403.2955677,334
2022-02-04,408.6534312,343.9
2022-02-07,406.0422961,330.3
2022-02-08,417.3089062,339.35
2022-02-09,417.3089062,341.05
2022-02-10,406.8096591,342.1
2022-02-11,407.5099432,342.05
2022-02-14,413.875,338.9
2022-02-15,420.4565854,338.15
2022-02-16,417.5657895,340.65
2022-02-17,422.55003,345.9
2022-02-18,414.5646674,340.9
2022-02-21,410.5363413,343.6
2022-02-22,404.101983,348.4
2022-02-23,407.0859155,343.95
2022-02-24,410.5089409,340.7
2022-02-25,410.5089409,343.05
2022-03-02,409.7200969,339.85
2022-03-03,395.3999146,342.35
2022-03-04,395.3999146,341.15
2022-03-07,395.3999146,345.35
2022-03-08,384.9380336,350.35
2022-03-09,389.579785,342.8
2022-03-10,392.7518692,345.2
2022-03-11,388.1507038,347
2022-03-14,386.9349631,345.05
2022-03-15,389.4189898,341.1
2022-03-16,391.1499041,343.3
2022-03-17,395.2318222,349.45
2022-03-18,398.4810427,349.05
2022-03-21,398.3091168,346
2022-03-22,408.6917476,349.1
2022-03-23,398.1239571,345.3
2022-03-24,395.7131986,352.05
2022-03-25,395.7131986,347
2022-03-28,397.0475504,349.95
2022-03-29,406.5746173,341.6
2022-03-30,408.2615539,347.35
2022-03-31,401.0786004,323.25
2022-04-01,397.2007722,341.6
2022-04-04,396.3328859,335.4
2022-04-05,390.351166,333.4
2022-04-06,389.2734556,336.7
2022-04-07,387.5708219,327.4
2022-04-08,391.0983294,345.95
2022-04-11,391.0983294,338.6
2022-04-12,384.6104296,337.1
2022-04-13,384.6104296,336.3
2022-04-14,384.9479714,338.9
2022-04-18,384.6910072,328.8
2022-04-19,382.2341232,340.25
2022-04-20,385.421681,331.4
2022-04-22,387.7673745,327.75
2022-04-25,387.7673745,328.9
2022-04-26,380.3038083,334
2022-04-27,375.9080318,335.6
2022-04-28,380.4146271,333.3
2022-04-29,383.8570618,334.85
2022-05-02,380.2015445,328.9
2022-05-03,383.8265403,339.3
2022-05-04,381.4888775,331.95
2022-05-05,379.3971947,333.25
2022-05-06,379.3718628,333.25
2022-05-09,376.5011898,331.3
2022-05-10,379.6914446,330.5
2022-05-11,377.7432232,311.15
2022-05-12,378.8191573,325.4
2022-05-13,377.4846454,327.45
2022-05-16,381.8122764,334.8
2022-05-17,364.6509532,323.4
2022-05-18,364.6509532,307.25
2022-05-19,363.9064171,311.5
2022-05-20,364.2764177,324.45
2022-05-23,381.451913,305.2
2022-05-24,374.5899435,314.15
2022-05-25,367.2255892,318.2
2022-05-26,363.8758831,319.1
2022-05-27,365.4927997,315.8
2022-05-30,358.0551323,320.4
2022-05-31,354.4369763,321.4
2022-06-01,352.8939641,314.6
2022-06-02,346.4666975,308.65
2022-06-03,345.0264895,312.5
2022-06-06,345.6072508,311.4
2022-06-07,354.205358,315.15
2022-06-08,352.811561,316.15
2022-06-09,358.1018814,312.1
2022-06-10,348.6867625,314.4
2022-06-13,349.1419589,311.05
2022-06-14,356.8869408,319.75
2022-06-15,356.7858651,317.7
2022-06-17,365.6550138,320.5
2022-06-20,367.2701796,323.6
2022-06-21,366.0123175,321.4
2022-06-22,369.2993072,321.5
2022-06-23,370.5879908,321.75
2022-06-24,378.3361144,322.9
2022-06-27,360.9523381,326.25
2022-06-28,352.8964758,326
2022-06-29,352.2277533,319.65
2022-06-30,352.2277533,320.25
2022-07-01,345.4844583,314.75
2022-07-04,345.0886957,324.95
2022-07-05,343.8395676,323.55
2022-07-06,343.859027,316
2022-07-07,343.859027,324.8
2022-07-08,348.9334142,324.95
2022-07-11,358.3955357,334
2022-07-12,361.7682819,324.7
2022-07-13,364.0027383,330.35
2022-07-14,361.147225,324.65
2022-07-15,360.6952983,325.95
2022-07-18,354.2308679,327.05
2022-07-19,350.149892,321.4
2022-07-20,350.7105364,323.7
2022-07-21,349.5363581,320.65
2022-07-22,353.8398304,324.1
2022-07-25,354.8085088,330
2022-07-26,354.654429,322.75
2022-07-27,350.0940672,325.05
2022-07-28,348.6225426,323.5
2022-07-29,343.9699852,325.7
2022-08-01,343.5930547,326.65
2022-08-02,349.5317666,322.5
2022-08-03,343.8826395,299.55
2022-08-04,338.0858302,297.6
2022-08-05,341.6519746,310.65
2022-08-08,341.4615656,315.75
2022-08-09,352.0612737,317
2022-08-10,363.7309151,311.2
2022-08-11,354.405,307.8
2022-08-12,353.8577181,316.5
2022-08-15,352.2491574,313.5
2022-08-16,346.5025489,314.2
2022-08-17,334.6129413,316.6
2022-08-18,341.6076923,313
2022-08-19,332.4495575,318.35
2022-08-22,338.9494737,326.6
2022-08-23,391.7765363,303.2
2022-08-24,432.726,307.9
2022-08-25,407.8244681,313.45
2022-08-26,407.8244681,323.6
2022-08-29,401.3003492,311.35
2022-08-30,368.1082235,312
2022-08-31,368.0319608,309.1
2022-09-01,364.3258292,314.75
2022-09-02,365.1281071,310.25
2022-09-05,361.5242921,314.95
2022-09-06,355.8869017,303.95
2022-09-08,363.2823359,307
2022-09-09,374.79202,292.3
2022-09-12,376.9382353,306.25
